0:0:0:0:0:0:0:1 - - [27/Apr/2016:16:45:42 +0100] "GET /FinalProjectSportingGood-v1/login.jsp HTTP/1.1" 200 2192
0:0:0:0:0:0:0:1 - - [27/Apr/2016:16:45:42 +0100] "GET /FinalProjectSportingGood-v1/css/login.css HTTP/1.1" 304 -
172.16.100.57 - - [27/Apr/2016:16:45:45 +0100] "GET /FinalProjectSportingGood-v1/Equipment.jsp HTTP/1.1" 200 5984
172.16.100.57 - - [27/Apr/2016:16:45:45 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/39.jpg HTTP/1.1" 200 13890
172.16.100.57 - - [27/Apr/2016:16:45:45 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/35.jpg HTTP/1.1" 200 13614
172.16.100.57 - - [27/Apr/2016:16:45:45 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/38.jpg HTTP/1.1" 200 11117
172.16.100.57 - - [27/Apr/2016:16:45:45 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/36.jpg HTTP/1.1" 200 13418
172.16.100.57 - - [27/Apr/2016:16:45:45 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/40.jpg HTTP/1.1" 200 17585
172.16.100.57 - - [27/Apr/2016:16:45:45 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/37.jpg HTTP/1.1" 200 11803
0:0:0:0:0:0:0:1 - - [27/Apr/2016:16:45:47 +0100] "POST /FinalProjectSportingGood-v1/LoginServlet HTTP/1.1" 200 3449
172.16.100.57 - - [27/Apr/2016:16:45:49 +0100] "GET /FinalProjectSportingGood-v1/ShowDetailsServelt?type=equipment&pid=37 HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:45:50 +0100] "GET /FinalProjectSportingGood-v1/EquipmentModal.jsp HTTP/1.1" 200 981
0:0:0:0:0:0:0:1 - - [27/Apr/2016:16:45:53 +0100] "POST /FinalProjectSportingGood-v1/searchServlet HTTP/1.1" 200 3841
0:0:0:0:0:0:0:1 - - [27/Apr/2016:16:45:55 +0100] "GET /FinalProjectSportingGood-v1/showDetailsServelt?type=search&pid=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Apr/2016:16:45:55 +0100] "GET /FinalProjectSportingGood-v1/SearchModal.jsp HTTP/1.1" 200 896
172.16.100.57 - - [27/Apr/2016:16:46:28 +0100] "GET /FinalProjectSportingGood-v1/ShowDetailsServelt?type=equipment&pid=39 HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:46:28 +0100] "GET /FinalProjectSportingGood-v1/EquipmentModal.jsp HTTP/1.1" 200 1017
172.16.100.57 - - [27/Apr/2016:16:46:37 +0100] "POST /FinalProjectSportingGood-v1/AddTocartServlet HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:46:37 +0100] "GET /FinalProjectSportingGood-v1/EquipmentModal.jsp HTTP/1.1" 200 1017
0:0:0:0:0:0:0:1 - - [27/Apr/2016:16:47:05 +0100] "POST /FinalProjectSportingGood-v1/searchServlet HTTP/1.1" 200 3866
0:0:0:0:0:0:0:1 - - [27/Apr/2016:16:47:06 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/3.jpg HTTP/1.1" 304 -
172.16.100.57 - - [27/Apr/2016:16:47:09 +0100] "GET /FinalProjectSportingGood-v1/Equipment.jsp HTTP/1.1" 200 5984
172.16.100.57 - - [27/Apr/2016:16:47:09 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/35.jpg HTTP/1.1" 304 -
172.16.100.57 - - [27/Apr/2016:16:47:09 +0100] "GET /FinalProjectSportingGood-v1/css/gear.css HTTP/1.1" 304 -
172.16.100.57 - - [27/Apr/2016:16:47:09 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/36.jpg HTTP/1.1" 304 -
172.16.100.57 - - [27/Apr/2016:16:47:09 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/37.jpg HTTP/1.1" 304 -
172.16.100.57 - - [27/Apr/2016:16:47:09 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/38.jpg HTTP/1.1" 304 -
172.16.100.57 - - [27/Apr/2016:16:47:09 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/39.jpg HTTP/1.1" 304 -
172.16.100.57 - - [27/Apr/2016:16:47:09 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/40.jpg HTTP/1.1" 304 -
172.16.100.57 - - [27/Apr/2016:16:47:09 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/36.jpg HTTP/1.1" 200 13418
172.16.100.57 - - [27/Apr/2016:16:47:19 +0100] "GET /FinalProjectSportingGood-v1/index.jsp HTTP/1.1" 200 3449
172.16.100.57 - - [27/Apr/2016:16:47:42 +0100] "POST /FinalProjectSportingGood-v1/searchServlet HTTP/1.1" 200 3866
172.16.100.57 - - [27/Apr/2016:16:47:46 +0100] "GET /FinalProjectSportingGood-v1/ShowDetailsServelt?type=search&pid=3 HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:47:46 +0100] "GET /FinalProjectSportingGood-v1/SearchModal.jsp HTTP/1.1" 200 896
172.16.100.57 - - [27/Apr/2016:16:47:56 +0100] "POST /FinalProjectSportingGood-v1/AddTocartServlet HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:47:56 +0100] "GET /FinalProjectSportingGood-v1/SearchModal.jsp HTTP/1.1" 200 896
172.16.100.57 - - [27/Apr/2016:16:48:17 +0100] "GET /FinalProjectSportingGood-v1/showCart HTTP/1.1" 200 5862
172.16.100.57 - - [27/Apr/2016:16:48:51 +0100] "GET /FinalProjectSportingGood-v1/gear.jsp HTTP/1.1" 200 5989
172.16.100.57 - - [27/Apr/2016:16:49:04 +0100] "GET /FinalProjectSportingGood-v1/ShowDetailsServelt?type=gear&pid=2 HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:49:04 +0100] "GET /FinalProjectSportingGood-v1/Modal.jsp HTTP/1.1" 200 881
172.16.100.57 - - [27/Apr/2016:16:49:04 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/2.jpg HTTP/1.1" 200 14655
172.16.100.57 - - [27/Apr/2016:16:49:14 +0100] "POST /FinalProjectSportingGood-v1/AddTocartServlet HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:49:14 +0100] "GET /FinalProjectSportingGood-v1/Modal.jsp HTTP/1.1" 200 881
172.16.100.57 - - [27/Apr/2016:16:49:20 +0100] "GET /FinalProjectSportingGood-v1/ShowDetailsServelt?type=gear&pid=2 HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:49:20 +0100] "GET /FinalProjectSportingGood-v1/Modal.jsp HTTP/1.1" 200 881
172.16.100.57 - - [27/Apr/2016:16:49:27 +0100] "POST /FinalProjectSportingGood-v1/AddTocartServlet HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:49:27 +0100] "GET /FinalProjectSportingGood-v1/Modal.jsp HTTP/1.1" 200 881
172.16.100.57 - - [27/Apr/2016:16:49:34 +0100] "POST /FinalProjectSportingGood-v1/AddTocartServlet HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:49:34 +0100] "GET /FinalProjectSportingGood-v1/Modal.jsp HTTP/1.1" 200 881
172.16.100.57 - - [27/Apr/2016:16:49:41 +0100] "GET /FinalProjectSportingGood-v1/showCart HTTP/1.1" 200 7509
172.16.100.57 - - [27/Apr/2016:16:49:54 +0100] "GET /FinalProjectSportingGood-v1/RemoveItemsServlet?orderID=76 HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:49:54 +0100] "GET /FinalProjectSportingGood-v1/showCart HTTP/1.1" 200 6960
172.16.100.57 - - [27/Apr/2016:16:50:01 +0100] "GET /FinalProjectSportingGood-v1/RemoveItemsServlet?orderID=75 HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:50:01 +0100] "GET /FinalProjectSportingGood-v1/showCart HTTP/1.1" 200 6409
172.16.100.57 - - [27/Apr/2016:16:50:07 +0100] "GET /FinalProjectSportingGood-v1/RemoveAllItemsServlet?userId=1 HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:50:08 +0100] "GET /FinalProjectSportingGood-v1/showCart HTTP/1.1" 200 3151
172.16.100.57 - - [27/Apr/2016:16:50:21 +0100] "GET /FinalProjectSportingGood-v1/ShowCommentServlet HTTP/1.1" 200 6576
172.16.100.57 - - [27/Apr/2016:16:50:21 +0100] "GET /FinalProjectSportingGood-v1/css/chat.css HTTP/1.1" 200 2842
172.16.100.57 - - [27/Apr/2016:16:50:21 +0100] "GET /FinalProjectSportingGood-v1/js/ajax.js HTTP/1.1" 200 1885
172.16.100.57 - - [27/Apr/2016:16:50:43 +0100] "GET /FinalProjectSportingGood-v1/getAnswer.jsp?commentId=1 HTTP/1.1" 200 211
172.16.100.57 - - [27/Apr/2016:16:52:13 +0100] "POST /FinalProjectSportingGood-v1/ChatServlet HTTP/1.1" 302 -
172.16.100.57 - - [27/Apr/2016:16:52:13 +0100] "GET /FinalProjectSportingGood-v1/ShowCommentServlet HTTP/1.1" 200 7053
172.16.100.57 - - [27/Apr/2016:16:52:38 +0100] "GET /FinalProjectSportingGood-v1/getAnswer.jsp?commentId=7 HTTP/1.1" 200 10
172.16.100.57 - - [27/Apr/2016:16:52:57 +0100] "GET /FinalProjectSportingGood-v1/LogoutServlet HTTP/1.1" 200 3513
172.16.100.57 - - [27/Apr/2016:16:53:04 +0100] "GET /FinalProjectSportingGood-v1/login.jsp HTTP/1.1" 200 2192
172.16.100.57 - - [27/Apr/2016:16:53:18 +0100] "POST /FinalProjectSportingGood-v1/LoginServlet HTTP/1.1" 200 3456
172.16.100.57 - - [27/Apr/2016:16:53:24 +0100] "GET /FinalProjectSportingGood-v1/ShowAllQueriesServlet HTTP/1.1" 200 8881
172.16.100.57 - - [27/Apr/2016:16:53:39 +0100] "GET /FinalProjectSportingGood-v1/saveReply.jsp?commentId=1&reply=dddddddddddddddddd HTTP/1.1" 200 252
172.16.100.57 - - [27/Apr/2016:16:53:55 +0100] "GET /FinalProjectSportingGood-v1/saveReply.jsp?commentId=2&reply=222222222222222 HTTP/1.1" 200 149
172.16.100.57 - - [27/Apr/2016:16:54:03 +0100] "GET /FinalProjectSportingGood-v1/saveReply.jsp?commentId=2&reply=222222222222222 HTTP/1.1" 200 187
172.16.100.57 - - [27/Apr/2016:16:54:10 +0100] "GET /FinalProjectSportingGood-v1/saveReply.jsp?commentId=7&reply=Please%20answer%20here%20! HTTP/1.1" 200 53
172.16.100.57 - - [27/Apr/2016:16:54:25 +0100] "GET /FinalProjectSportingGood-v1/saveReply.jsp?commentId=7&reply=222222222222222222222ddddddddddddddddddd HTTP/1.1" 200 116
172.16.100.57 - - [27/Apr/2016:16:54:42 +0100] "GET /FinalProjectSportingGood-v1/LogoutServlet HTTP/1.1" 200 3513
172.16.100.57 - - [27/Apr/2016:16:54:47 +0100] "GET /FinalProjectSportingGood-v1/login.jsp HTTP/1.1" 200 2192
172.16.100.57 - - [27/Apr/2016:16:54:56 +0100] "POST /FinalProjectSportingGood-v1/LoginServlet HTTP/1.1" 200 3449
172.16.100.57 - - [27/Apr/2016:16:54:59 +0100] "GET /FinalProjectSportingGood-v1/ShowCommentServlet HTTP/1.1" 200 7053
172.16.100.57 - - [27/Apr/2016:16:55:07 +0100] "GET /FinalProjectSportingGood-v1/getAnswer.jsp?commentId=7 HTTP/1.1" 200 116
172.16.100.57 - - [27/Apr/2016:16:55:16 +0100] "GET /FinalProjectSportingGood-v1/getAnswer.jsp?commentId=5 HTTP/1.1" 200 102
172.16.100.57 - - [27/Apr/2016:16:55:19 +0100] "GET /FinalProjectSportingGood-v1/getAnswer.jsp?commentId=6 HTTP/1.1" 200 10
172.16.100.57 - - [27/Apr/2016:16:55:20 +0100] "GET /FinalProjectSportingGood-v1/getAnswer.jsp?commentId=6 HTTP/1.1" 200 10
172.16.100.57 - - [27/Apr/2016:16:55:20 +0100] "GET /FinalProjectSportingGood-v1/getAnswer.jsp?commentId=6 HTTP/1.1" 200 10
172.16.100.57 - - [27/Apr/2016:16:55:21 +0100] "GET /FinalProjectSportingGood-v1/getAnswer.jsp?commentId=6 HTTP/1.1" 200 10
172.16.100.57 - - [27/Apr/2016:16:55:33 +0100] "GET /FinalProjectSportingGood-v1/Equipment.jsp HTTP/1.1" 200 5984
172.16.100.57 - - [27/Apr/2016:16:55:40 +0100] "GET /FinalProjectSportingGood-v1/AboutUs.jsp HTTP/1.1" 200 1446
0:0:0:0:0:0:0:1 - - [27/Apr/2016:19:46:05 +0100] "GET /FinalProjectSportingGood-v1/index.jsp HTTP/1.1" 200 3513
0:0:0:0:0:0:0:1 - - [27/Apr/2016:19:46:30 +0100] "POST /FinalProjectSportingGood-v1/searchServlet HTTP/1.1" 200 6480
0:0:0:0:0:0:0:1 - - [27/Apr/2016:19:46:30 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Apr/2016:19:46:30 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Apr/2016:19:46:30 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Apr/2016:19:46:30 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Apr/2016:19:46:30 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Apr/2016:19:46:30 +0100] "GET /FinalProjectSportingGood-v1/imageproduct/8.jpg HTTP/1.1" 304 -
